geocodigo_municipio,nome_municipio,uf,categoria,classe_abc
2313757,Umirim,CE,demais municipios,C
4117800,Palmital,PR,demais municipios,C
1303908,São Paulo de Olivença,AM,demais municipios,C
3157906,Santa Margarida,MG,demais municipios,C
3508801,Cafelândia,SP,demais municipios,C
2516904,Uiraúna,PB,demais municipios,C
2309003,Mucambo,CE,demais municipios,C
4200101,Abelardo Luz,SC,demais municipios,C
3104304,Areado,MG,demais municipios,C
2111805,Sítio Novo,MA,demais municipios,C
2300408,Aiuaba,CE,demais municipios,C
2931608,Teolândia,BA,demais municipios,C
2904704,Buerarema,BA,demais municipios,C
2108900,Poção de Pedras,MA,demais municipios,C
2111607,São Raimundo das Mangabeiras,MA,demais municipios,C
1707009,Dianópolis,TO,capital de imediata,C
2902500,Baianópolis,BA,demais municipios,C
2412609,São Paulo do Potengi,RN,capital de imediata,C
2302909,Capistrano,CE,demais municipios,C
2922656,Nordestina,BA,demais municipios,C
3501004,Altinópolis,SP,demais municipios,C
1501956,Cachoeira do Piriá,PA,demais municipios,C
2104008,Esperantinópolis,MA,demais municipios,C
2904308,Brejões,BA,demais municipios,C
4110607,Iporã,PR,demais municipios,C
2108256,Pedro do Rosário,MA,demais municipios,C
2612703,Santa Maria do Cambucá,PE,demais municipios,C
5002605,Camapuã,MS,demais municipios,C
2800506,Areia Branca,SE,demais municipios,C
4211207,Morro da Fumaça,SC,demais municipios,C
2903706,Boa Nova,BA,demais municipios,C
2303006,Caridade,CE,demais municipios,C
3546009,Santa Branca,SP,demais municipios,C
3104700,Ataléia,MG,demais municipios,C
2901304,Andaraí,BA,demais municipios,C
2311900,Saboeiro,CE,demais municipios,C
2501906,Belém,PB,demais municipios,C
3535408,Panorama,SP,demais municipios,C
2605905,Gameleira,PE,demais municipios,C
3152402,Poté,MG,demais municipios,C
2507705,Juazeirinho,PB,demais municipios,C
2926707,Rio de Contas,BA,demais municipios,C
2604700,Correntes,PE,demais municipios,C
2921906,Mucugê,BA,demais municipios,C
1508357,Vitória do Xingu,PA,demais municipios,C
3110905,Campanha,MG,demais municipios,C
2929057,São Félix do Coribe,BA,demais municipios,C
2612554,Santa Filomena,PE,demais municipios,C
3512001,Colina,SP,demais municipios,C
3159902,Santo Antônio do Amparo,MG,demais municipios,C
2511301,Piancó,PB,demais municipios,C
3127008,Fronteira,MG,demais municipios,C
2906857,Capela do Alto Alegre,BA,demais municipios,C
5000203,Água Clara,MS,demais municipios,C
2909703,Cristópolis,BA,demais municipios,C
1500347,Água Azul do Norte,PA,demais municipios,C
3100609,Água Boa,MG,demais municipios,C
3202702,Itaguaçu,ES,demais municipios,C
4115606,Matelândia,PR,demais municipios,C
3539103,Pirapora do Bom Jesus,SP,demais municipios,C
2918308,Jitaúna,BA,demais municipios,C
2107605,Palmeirândia,MA,demais municipios,C
3156809,Sabinópolis,MG,demais municipios,C
5209952,Indiara,GO,demais municipios,C
2515500,Serra Branca,PB,demais municipios,C
3556800,Viradouro,SP,demais municipios,C
5005806,Nioaque,MS,demais municipios,C
2306504,Itapiúna,CE,demais municipios,C
2802809,Indiaroba,SE,demais municipios,C
4207205,Imaruí,SC,demais municipios,C
2904506,Brotas de Macaúbas,BA,demais municipios,C
3135506,Jequeri,MG,demais municipios,C
3123205,Dores do Indaiá,MG,capital de imediata,C
2107100,Morros,MA,demais municipios,C
2307635,Madalena,CE,demais municipios,C
2614709,Tacaimbó,PE,demais municipios,C
3142700,Montalvânia,MG,demais municipios,C
4127205,Terra Boa,PR,demais municipios,C
2803302,Japaratuba,SE,demais municipios,C
2925709,Presidente Jânio Quadros,BA,demais municipios,C
2616001,Venturosa,PE,demais municipios,C
1507409,São Francisco do Pará,PA,demais municipios,C
4210605,Massaranduba,SC,demais municipios,C
4213708,Pouso Redondo,SC,demais municipios,C
3141009,Mato Verde,MG,demais municipios,C
3102308,Alvinópolis,MG,demais municipios,C
4104428,Candói,PR,demais municipios,C
2600609,Alagoinha,PE,demais municipios,C
2106326,Maracaçumé,MA,demais municipios,C
2913804,Ipecaetá,BA,demais municipios,C
3205176,Vila Valério,ES,demais municipios,C
2504801,Coremas,PB,demais municipios,C
1100056,Cerejeiras,RO,demais municipios,C
3168408,Tarumirim,MG,demais municipios,C
1501105,Bagre,PA,demais municipios,C
5204300,Caçu,GO,demais municipios,C
2924207,Pedro Alexandre,BA,demais municipios,C
3523602,Itirapina,SP,demais municipios,C
4122008,Rio Azul,PR,demais municipios,C
2700508,Barra de Santo Antônio,AL,demais municipios,C
3202652,Irupi,ES,demais municipios,C
3133402,Itapagipe,MG,demais municipios,C
1505403,Ourém,PA,demais municipios,C
1702554,Augustinópolis,TO,demais municipios,C
2200202,Água Branca,PI,demais municipios,C
2613800,São Vicente Férrer,PE,demais municipios,C
2108454,Peritoró,MA,demais municipios,C
3132107,Itacarambi,MG,demais municipios,C
3147600,Passa Quatro,MG,demais municipios,C
3523503,Itatinga,SP,demais municipios,C
4106308,Corbélia,PR,demais municipios,C
4218301,Três Barras,SC,demais municipios,C
4217402,Schroeder,SC,demais municipios,C
3514908,Elias Fausto,SP,demais municipios,C
3144706,Nova Era,MG,demais municipios,C
4107603,Faxinal,PR,demais municipios,C
3203304,Mantenópolis,ES,demais municipios,C
2802304,Frei Paulo,SE,demais municipios,C
1301308,Codajás,AM,demais municipios,C
2918753,Lagoa Real,BA,demais municipios,C
2309201,Nova Olinda,CE,demais municipios,C
4211751,Otacílio Costa,SC,demais municipios,C
4103453,Cafelândia,PR,demais municipios,C
4205001,Dionísio Cerqueira,SC,demais municipios,C
3300936,Carapebus,RJ,demais municipios,C
5002308,Brasilândia,MS,demais municipios,C
2203503,Elesbão Veloso,PI,demais municipios,C
2913408,Igaporã,BA,demais municipios,C
3555109,Tupi Paulista,SP,demais municipios,C
1400308,Mucajaí,RR,demais municipios,C
2306702,Jaguaretama,CE,demais municipios,C
2700706,Batalha,AL,demais municipios,C
2111409,São Luís Gonzaga do Maranhão,MA,demais municipios,C
2921807,Mortugaba,BA,demais municipios,C
2606903,Iguaracy,PE,demais municipios,C
3142007,Mirabela,MG,demais municipios,C
2210706,Simões,PI,demais municipios,C
2101251,Bacabeira,MA,demais municipios,C
1502004,Cachoeira do Arari,PA,demais municipios,C
2301851,Banabuiú,CE,demais municipios,C
2933455,Wanderley,BA,demais municipios,C
3102803,Andrelândia,MG,demais municipios,C
4126801,Tapejara,PR,demais municipios,C
3537008,Pedregulho,SP,demais municipios,C
3137007,Ladainha,MG,demais municipios,C
2911857,Heliópolis,BA,demais municipios,C
2102606,Cândido Mendes,MA,demais municipios,C
3540507,Porangaba,SP,demais municipios,C
2200301,Alto Longá,PI,demais municipios,C
4314506,Pinheiro Machado,RS,demais municipios,C
4204509,Corupá,SC,demais municipios,C
3302056,Italva,RJ,demais municipios,C
2304509,Frecheirinha,CE,demais municipios,C
4127304,Terra Rica,PR,demais municipios,C
3539400,Piratininga,SP,demais municipios,C
2300705,Alto Santo,CE,demais municipios,C
5105903,Nobres,MT,demais municipios,C
1507979,Terra Santa,PA,demais municipios,C
2804201,Monte Alegre de Sergipe,SE,demais municipios,C
3556008,Urupês,SP,demais municipios,C
5222005,Vianópolis,GO,demais municipios,C
4306007,Crissiumal,RS,demais municipios,C
2300903,Apuiarés,CE,demais municipios,C
3131158,Ipaba,MG,demais municipios,C
4307500,Espumoso,RS,demais municipios,C
2111003,São João Batista,MA,demais municipios,C
2302057,Barroquinha,CE,demais municipios,C
2915353,Itaguaçu da Bahia,BA,demais municipios,C
1504976,Nova Ipixuna,PA,demais municipios,C
3501152,Alumínio,SP,demais municipios,C
5221700,Uruana,GO,demais municipios,C
4105706,Clevelândia,PR,demais municipios,C
3541208,Presidente Bernardes,SP,demais municipios,C
4122156,Rio Bonito do Iguaçu,PR,demais municipios,C
4104600,Capitão Leônidas Marques,PR,demais municipios,C
2304657,Graça,CE,demais municipios,C
4125100,São João do Triunfo,PR,demais municipios,C
3171600,Virgem da Lapa,MG,demais municipios,C
2308203,Meruoca,CE,demais municipios,C
1101401,Monte Negro,RO,demais municipios,C
3149705,Perdigão,MG,demais municipios,C
2516102,Soledade,PB,demais municipios,C
2509206,Massaranduba,PB,demais municipios,C
5105200,Juscimeira,MT,demais municipios,C
3112703,Capitão Enéas,MG,demais municipios,C
2612307,Saloá,PE,demais municipios,C
2807501,Tomar do Geru,SE,demais municipios,C
2411403,Santana do Matos,RN,demais municipios,C
2501609,Barra de Santa Rosa,PB,demais municipios,C
3108552,Brasilândia de Minas,MG,demais municipios,C
2313559,Tururu,CE,demais municipios,C
1720903,Taguatinga,TO,demais municipios,C
4208401,Itapiranga,SC,demais municipios,C
2902401,Aurelino Leal,BA,demais municipios,C
2609303,Mirandiba,PE,demais municipios,C
4103909,Campina da Lagoa,PR,demais municipios,C
3106903,Bicas,MG,demais municipios,C
4115408,Marmeleiro,PR,demais municipios,C
2906899,Caraíbas,BA,demais municipios,C
1300904,Canutama,AM,demais municipios,C
2601052,Araçoiaba,PE,demais municipios,C
2703304,Inhapi,AL,demais municipios,C
2905503,Caldeirão Grande,BA,demais municipios,C
5103379,Cotriguaçu,MT,demais municipios,C
2902252,Arataca,BA,demais municipios,C
2931301,Tapiramutá,BA,demais municipios,C
2205409,Joaquim Pires,PI,demais municipios,C
3142205,Miraí,MG,demais municipios,C
2706448,Paripueira,AL,conurbado com uf,C
3116100,Chapada do Norte,MG,demais municipios,C
2106409,Mata Roma,MA,demais municipios,C
1303700,Santo Antônio do Içá,AM,demais municipios,C
2516706,Teixeira,PB,demais municipios,C
2105609,Joselândia,MA,demais municipios,C
3109105,Bueno Brandão,MG,demais municipios,C
4111407,Ivaí,PR,demais municipios,C
4207106,Ilhota,SC,demais municipios,C
3158201,Santa Maria do Suaçuí,MG,demais municipios,C
3540903,Pradópolis,SP,demais municipios,C
1501006,Aveiro,PA,demais municipios,C
2612471,Santa Cruz da Baixa Verde,PE,demais municipios,C
4204558,Correia Pinto,SC,demais municipios,C
3154200,Resende Costa,MG,demais municipios,C
1100346,Alvorada D'Oeste,RO,demais municipios,C
3130507,Ilicínea,MG,demais municipios,C
3140159,Mário Campos,MG,demais municipios,C
4320404,Serafina Corrêa,RS,demais municipios,C
2928059,Santa Luzia,BA,demais municipios,C
4123006,Salto do Lontra,PR,demais municipios,C
2104404,Gonçalves Dias,MA,demais municipios,C
1507102,São Caetano de Odivelas,PA,demais municipios,C
1501576,Bom Jesus do Tocantins,PA,demais municipios,C
5101258,Araputanga,MT,demais municipios,C
5207907,Flores de Goiás,GO,capital de imediata,C
3514809,Eldorado,SP,demais municipios,C
1301605,Fonte Boa,AM,demais municipios,C
1400050,Alto Alegre,RR,demais municipios,C
3504206,Auriflama,SP,demais municipios,C
3136009,Joaíma,MG,demais municipios,C
4204251,Cocal do Sul,SC,demais municipios,C
3104601,Astolfo Dutra,MG,demais municipios,C
3156007,Rio Vermelho,MG,demais municipios,C
1505635,Piçarra,PA,demais municipios,C
4121505,Rebouças,PR,demais municipios,C
5214002,Mozarlândia,GO,demais municipios,C
3134004,Itinga,MG,demais municipios,C
3102100,Alto Rio Doce,MG,demais municipios,C
3509908,Cananéia,SP,demais municipios,C
2507309,Jacaraú,PB,demais municipios,C
5004304,Iguatemi,MS,demais municipios,C
2107407,Olho d'Água das Cunhãs,MA,demais municipios,C
3200169,Água Doce do Norte,ES,demais municipios,C
2900306,Acajutiba,BA,demais municipios,C
4110508,Ipiranga,PR,demais municipios,C
3155702,Rio Piracicaba,MG,demais municipios,C
5106216,Nova Canaã do Norte,MT,demais municipios,C
2612000,Sairé,PE,demais municipios,C
2703809,Joaquim Gomes,AL,demais municipios,C
2919405,Licínio de Almeida,BA,demais municipios,C
4102802,Bela Vista do Paraíso,PR,demais municipios,C
3301157,Cardoso Moreira,RJ,demais municipios,C
3133105,Itanhandu,MG,demais municipios,C
2109270,Presidente Sarney,MA,demais municipios,C
5003454,Deodápolis,MS,demais municipios,C
4308102,Feliz,RS,demais municipios,C
2102705,Cantanhede,MA,demais municipios,C
3202603,Iconha,ES,demais municipios,C
4127965,Turvo,PR,demais municipios,C
3124500,Estiva,MG,demais municipios,C
2106755,Miranda do Norte,MA,demais municipios,C
4300802,Antônio Prado,RS,demais municipios,C
4320701,Sobradinho,RS,capital de imediata,C
2512408,Puxinanã,PB,demais municipios,C
1200013,Acrelândia,AC,demais municipios,C
2901403,Angical,BA,demais municipios,C
5005202,Ladário,MS,demais municipios,C
2804904,Pacatuba,SE,demais municipios,C
3133600,Itapeva,MG,demais municipios,C
2930907,Tabocas do Brejo Velho,BA,demais municipios,C
4101705,Araruna,PR,demais municipios,C
2313906,Uruoca,CE,demais municipios,C
4101903,Assaí,PR,demais municipios,C
5007935,Sonora,MS,demais municipios,C
3506904,Bofete,SP,demais municipios,C
2111078,São João do Soter,MA,demais municipios,C
2802403,Gararu,SE,demais municipios,C
3552700,Tabatinga,SP,demais municipios,C
3170057,Ubaporanga,MG,demais municipios,C
1304104,Tapauá,AM,demais municipios,C
4107009,Curiúva,PR,demais municipios,C
2608602,Lagoa do Ouro,PE,demais municipios,C
3109501,Cabo Verde,MG,demais municipios,C
5107305,São José do Rio Claro,MT,demais municipios,C
2608057,Jatobá,PE,demais municipios,C
3536307,Patrocínio Paulista,SP,demais municipios,C
4305207,Cerro Largo,RS,capital de imediata,C
3520202,Igaratá,SP,demais municipios,C
3112604,Capinópolis,MG,demais municipios,C
3537206,Pedro de Toledo,SP,demais municipios,C
3551801,Sete Barras,SP,demais municipios,C
2928505,Santa Terezinha,BA,demais municipios,C
2400505,Alexandria,RN,demais municipios,C
1716208,Paranã,TO,demais municipios,C
2513406,Santa Luzia,PB,demais municipios,C
2110401,São Benedito do Rio Preto,MA,demais municipios,C
5104609,Itiquira,MT,demais municipios,C
4216701,São José do Cedro,SC,demais municipios,C
2405603,Jardim de Piranhas,RN,demais municipios,C
3528007,Macatuba,SP,demais municipios,C
1508050,Trairão,PA,demais municipios,C
3510708,Cardoso,SP,demais municipios,C
2509404,Mogeiro,PB,demais municipios,C
2308351,Milhã,CE,demais municipios,C
4111902,Jaguapitã,PR,demais municipios,C
2605509,Ferreiros,PE,demais municipios,C
3203809,Muqui,ES,demais municipios,C
3511706,Charqueada,SP,demais municipios,C
2305704,Ipaumirim,CE,demais municipios,C
2311009,Poranga,CE,demais municipios,C
3161809,São Gonçalo do Pará,MG,demais municipios,C
2207504,Palmeirais,PI,demais municipios,C
5106232,Nova Olímpia,MT,demais municipios,C
3120201,Cristais,MG,demais municipios,C
4211504,Nova Trento,SC,demais municipios,C
3140803,Matias Barbosa,MG,demais municipios,C
2108058,Paulino Neves,MA,demais municipios,C
2929800,Saúde,BA,demais municipios,C
2929370,São José do Jacuípe,BA,demais municipios,C
4121802,Ribeirão Claro,PR,demais municipios,C
3154903,Rio Casca,MG,demais municipios,C
2203206,Curimatá,PI,demais municipios,C
4301107,Arroio dos Ratos,RS,demais municipios,C
1504505,Melgaço,PA,demais municipios,C
2104206,Fortuna,MA,demais municipios,C
3133758,Itaú de Minas,MG,demais municipios,C
1100080,Costa Marques,RO,demais municipios,C
3201159,Brejetuba,ES,demais municipios,C
1507508,São João do Araguaia,PA,demais municipios,C
1304302,Urucará,AM,demais municipios,C
3139805,Mar de Espanha,MG,demais municipios,C
2702108,Colônia Leopoldina,AL,demais municipios,C
1303304,Novo Aripuanã,AM,demais municipios,C
2414001,Tangará,RN,demais municipios,C
5106299,Paranaíta,MT,demais municipios,C
3525508,Joanópolis,SP,demais municipios,C
2601805,Betânia,PE,demais municipios,C
3165008,São Tiago,MG,demais municipios,C
2306009,Iracema,CE,demais municipios,C
3548609,São Bento do Sapucaí,SP,demais municipios,C
2404507,Guamaré,RN,demais municipios,C
3107901,Bom Repouso,MG,demais municipios,C
4119103,Piên,PR,demais municipios,C
4321402,Tenente Portela,RS,demais municipios,C
3305901,Trajano de Moraes,RJ,demais municipios,C
4114005,Mamborê,PR,demais municipios,C
4312708,Nonoai,RS,capital de imediata,C
2804102,Moita Bonita,SE,demais municipios,C
3168507,Teixeiras,MG,demais municipios,C
3134707,Jacinto,MG,demais municipios,C
4218905,Urubici,SC,demais municipios,C
2929404,São Miguel das Matas,BA,demais municipios,C
4117057,Nova Laranjeiras,PR,demais municipios,C
3109709,Cachoeira de Minas,MG,demais municipios,C
2925931,Quixabeira,BA,demais municipios,C
2612802,Santa Terezinha,PE,demais municipios,C
4100806,Alvorada do Sul,PR,demais municipios,C
3145000,Nova Ponte,MG,demais municipios,C
4203709,Canelinha,SC,demais municipios,C
3112802,Capitólio,MG,demais municipios,C
1200351,Marechal Thaumaturgo,AC,demais municipios,C
2205003,Itainópolis,PI,demais municipios,C
3540754,Potim,SP,demais municipios,C
3201001,Boa Esperança,ES,demais municipios,C
3521309,Ipuã,SP,demais municipios,C
2912004,Ibiassucê,BA,demais municipios,C
2920908,Mascote,BA,demais municipios,C
3149150,Pedras de Maria da Cruz,MG,demais municipios,C
3117108,Conceição da Aparecida,MG,demais municipios,C
2100832,Apicum-Açu,MA,demais municipios,C
2101301,Bacuri,MA,demais municipios,C
2103257,Cidelândia,MA,demais municipios,C
1300631,Beruri,AM,demais municipios,C
2110302,Santo Antônio dos Lopes,MA,demais municipios,C
3157708,Santa Juliana,MG,demais municipios,C
1100379,Alto Alegre dos Parecis,RO,demais municipios,C
2208106,Pimenteiras,PI,demais municipios,C
3153905,Raposos,MG,demais municipios,C
5107859,São Félix do Araguaia,MT,demais municipios,C
4209607,Lauro Müller,SC,demais municipios,C
4317806,Santo Augusto,RS,demais municipios,C
3106507,Berilo,MG,demais municipios,C
3111309,Campo do Meio,MG,demais municipios,C
3117900,Congonhal,MG,demais municipios,C
1501600,Bonito,PA,demais municipios,C
2919306,Lençóis,BA,demais municipios,C
4113908,Mallet,PR,demais municipios,C
2706109,Ouro Branco,AL,demais municipios,C
3550001,São Luiz do Paraitinga,SP,demais municipios,C
3538105,Pindorama,SP,demais municipios,C
2907558,Caturama,BA,demais municipios,C
4321436,Terra de Areia,RS,demais municipios,C
3129707,Ibiraci,MG,demais municipios,C
2924652,Pintadas,BA,demais municipios,C
1502509,Chaves,PA,demais municipios,C
4103107,Bocaiúva do Sul,PR,demais municipios,C
4100608,Alto Paraná,PR,demais municipios,C
2919603,Macajuba,BA,demais municipios,C
3203353,Marilândia,ES,demais municipios,C
3301801,Engenheiro Paulo de Frontin,RJ,demais municipios,C
3550902,São Simão,SP,demais municipios,C
1200427,Rodrigues Alves,AC,demais municipios,C
2923506,Palmeiras,BA,demais municipios,C
5104203,Guiratinga,MT,demais municipios,C
5201801,Aragoiânia,GO,demais municipios,C
2210805,Simplício Mendes,PI,capital de imediata,C
