ANO;UF;Codmun7;Município;IDHM;IDHM_E;IDHM_L;IDHM_R
2010;29;2928109;SANTA MARIA DA VITÓRIA;0,614;0,516;0,758;0,592
2010;29;2928208;SANTANA;0,608;0,496;0,776;0,585
2010;29;2928307;SANTANÓPOLIS;0,592;0,496;0,746;0,561
2010;29;2928406;SANTA RITA DE CÁSSIA;0,605;0,513;0,766;0,564
2010;29;2928505;SANTA TERESINHA;0,587;0,459;0,804;0,549
2010;29;2928604;SANTO AMARO;0,646;0,559;0,772;0,626
2010;29;2928703;SANTO ANTÔNIO DE JESUS;0,700;0,622;0,815;0,677
2010;29;2928802;SANTO ESTÊVÃO;0,626;0,498;0,808;0,611
2010;29;2928901;SÃO DESIDÉRIO;0,579;0,449;0,742;0,584
2010;29;2928950;SÃO DOMINGOS;0,640;0,575;0,757;0,601
2010;29;2929008;SÃO FÉLIX;0,639;0,583;0,769;0,582
2010;29;2929057;SÃO FÉLIX DO CORIBE;0,639;0,555;0,784;0,601
2010;29;2929107;SÃO FELIPE;0,616;0,525;0,787;0,565
2010;29;2929206;SÃO FRANCISCO DO CONDE;0,674;0,587;0,812;0,641
2010;29;2929255;SÃO GABRIEL;0,592;0,537;0,704;0,550
2010;29;2929305;SÃO GONÇALO DOS CAMPOS;0,627;0,516;0,752;0,636
2010;29;2929354;SÃO JOSÉ DA VITÓRIA;0,546;0,429;0,686;0,553
2010;29;2929370;SÃO JOSÉ DO JACUÍPE;0,552;0,417;0,726;0,555
2010;29;2929404;SÃO MIGUEL DAS MATAS;0,593;0,468;0,783;0,568
2010;29;2929503;SÃO SEBASTIÃO DO PASSÉ;0,657;0,551;0,812;0,633
2010;29;2929602;SAPEAÇU;0,614;0,522;0,735;0,602
2010;29;2929701;SÁTIRO DIAS;0,527;0,379;0,736;0,524
2010;29;2929750;SAUBARA;0,617;0,565;0,738;0,563
2010;29;2929800;SAÚDE;0,549;0,442;0,685;0,546
2010;29;2929909;SEABRA;0,635;0,572;0,761;0,588
2010;29;2930006;SEBASTIÃO LARANJEIRAS;0,615;0,527;0,777;0,569
2010;29;2930105;SENHOR DO BONFIM;0,666;0,599;0,773;0,638
2010;29;2930154;SERRA DO RAMALHO;0,595;0,512;0,775;0,530
2010;29;2930204;SENTO SÉ;0,585;0,480;0,778;0,535
2010;29;2930303;SERRA DOURADA;0,608;0,537;0,775;0,539
2010;29;2930402;SERRA PRETA;0,566;0,459;0,732;0,541
2010;29;2930501;SERRINHA;0,634;0,532;0,778;0,615
2010;29;2930600;SERROLÂNDIA;0,590;0,508;0,721;0,560
2010;29;2930709;SIMÕES FILHO;0,675;0,591;0,813;0,641
2010;29;2930758;SÍTIO DO MATO;0,564;0,509;0,774;0,455
2010;29;2930766;SÍTIO DO QUINTO;0,533;0,395;0,695;0,552
2010;29;2930774;SOBRADINHO;0,631;0,555;0,748;0,605
2010;29;2930808;SOUTO SOARES;0,592;0,530;0,734;0,533
2010;29;2930907;TABOCAS DO BREJO VELHO;0,584;0,492;0,764;0,530
2010;29;2931004;TANHAÇU;0,577;0,440;0,772;0,565
2010;29;2931053;TANQUE NOVO;0,599;0,474;0,778;0,583
2010;29;2931103;TANQUINHO;0,597;0,488;0,768;0,567
2010;29;2931202;TAPEROÁ;0,566;0,426;0,754;0,566
2010;29;2931301;TAPIRAMUTÁ;0,594;0,473;0,752;0,589
2010;29;2931350;TEIXEIRA DE FREITAS;0,685;0,588;0,800;0,683
2010;29;2931400;TEODORO SAMPAIO;0,594;0,477;0,774;0,567
2010;29;2931509;TEOFILÂNDIA;0,566;0,431;0,737;0,571
2010;29;2931608;TEOLÂNDIA;0,555;0,418;0,756;0,541
2010;29;2931707;TERRA NOVA;0,578;0,474;0,700;0,581
2010;29;2931806;TREMEDAL;0,528;0,360;0,749;0,545
2010;29;2931905;TUCANO;0,579;0,458;0,712;0,596
2010;29;2932002;UAUÁ;0,605;0,535;0,747;0,554
2010;29;2932101;UBAÍRA;0,582;0,447;0,759;0,581
2010;29;2932200;UBAITABA;0,611;0,490;0,767;0,607
2010;29;2932309;UBATÃ;0,593;0,452;0,788;0,586
2010;29;2932408;UIBAÍ;0,617;0,540;0,758;0,575
2010;29;2932457;UMBURANAS;0,515;0,413;0,705;0,469
2010;29;2932507;UNA;0,560;0,424;0,710;0,584
2010;29;2932606;URANDI;0,598;0,469;0,766;0,595
2010;29;2932705;URUÇUCA;0,616;0,507;0,758;0,607
2010;29;2932804;UTINGA;0,590;0,487;0,706;0,597
2010;29;2932903;VALENÇA;0,623;0,502;0,778;0,619
2010;29;2933000;VALENTE;0,637;0,568;0,729;0,623
2010;29;2933059;VÁRZEA DA ROÇA;0,539;0,374;0,775;0,539
2010;29;2933109;VÁRZEA DO POÇO;0,575;0,462;0,707;0,581
2010;29;2933158;VÁRZEA NOVA;0,555;0,460;0,685;0,543
2010;29;2933174;VARZEDO;0,586;0,461;0,753;0,581
2010;29;2933208;VERA CRUZ;0,645;0,520;0,817;0,632
2010;29;2933257;VEREDA;0,577;0,436;0,777;0,568
2010;29;2933307;VITÓRIA DA CONQUISTA;0,678;0,581;0,788;0,681
2010;29;2933406;WAGNER;0,587;0,479;0,737;0,573
2010;29;2933455;WANDERLEY;0,600;0,498;0,764;0,569
2010;29;2933505;WENCESLAU GUIMARÃES;0,544;0,383;0,752;0,558
2010;29;2933604;XIQUE-XIQUE;0,585;0,479;0,741;0,563
2010;31;3100104;Abadia dos Dourados;0,689;0,563;0,839;0,693
2010;31;3100203;Abaeté;0,698;0,556;0,848;0,720
2010;31;3100302;Abre Campo;0,654;0,525;0,823;0,646
2010;31;3100401;Acaiaca;0,630;0,499;0,823;0,610
2010;31;3100500;Açucena;0,610;0,451;0,844;0,595
2010;31;3100609;Água Boa;0,576;0,403;0,799;0,594
2010;31;3100708;Água Comprida;0,675;0,498;0,860;0,719
2010;31;3100807;Aguanil;0,663;0,513;0,845;0,672
2010;31;3100906;Águas Formosas;0,645;0,531;0,811;0,624
2010;31;3101003;Águas Vermelhas;0,601;0,458;0,808;0,586
2010;31;3101102;Aimorés;0,684;0,576;0,810;0,685
2010;31;3101201;Aiuruoca;0,668;0,505;0,871;0,677
2010;31;3101300;Alagoa;0,649;0,518;0,832;0,634
2010;31;3101409;Albertina;0,673;0,549;0,813;0,684
2010;31;3101508;Além Paraíba;0,726;0,626;0,857;0,713
2010;31;3101607;Alfenas;0,761;0,712;0,841;0,737
2010;31;3101631;Alfredo Vasconcelos;0,675;0,587;0,834;0,629
2010;31;3101706;Almenara;0,642;0,518;0,803;0,636
2010;31;3101805;Alpercata;0,646;0,521;0,824;0,629
2010;31;3101904;Alpinópolis;0,725;0,629;0,862;0,703
2010;31;3102001;Alterosa;0,668;0,536;0,847;0,657
2010;31;3102050;Alto Caparaó;0,661;0,514;0,842;0,666
2010;31;3102100;Alto Rio Doce;0,620;0,483;0,828;0,595
2010;31;3102209;Alvarenga;0,592;0,441;0,798;0,589
2010;31;3102308;Alvinópolis;0,676;0,577;0,822;0,651
2010;31;3102407;Alvorada de Minas;0,572;0,414;0,794;0,570
2010;31;3102506;Amparo do Serra;0,641;0,528;0,811;0,616
2010;31;3102605;Andradas;0,734;0,617;0,878;0,731
