Relação categoria x cluster detalhada - BR todos sem capital de UF e conurbados,,,,,
"Os nomes dos municípios foram agrupados por categoria e cluster, com separação por linha dentro de cada célula.",,,,,
,,,,,
Categoria,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
Leopoldina (MG)
Leópolis (PR)
Lindóia (SP)
Lindóia do Sul (SC)
Lobato (PR)
Louveira (SP)
Lucas do Rio Verde (MT)
Lucianópolis (SP)
Lucélia (SP)
Luiziânia (SP)
Lupércio (SP)
Lutécia (SP)
Luz (MG)
Luzerna (SC)
Luís Antônio (SP)
Macatuba (SP)
Macaubal (SP)
Macedônia (SP)
Machado (MG)
Mallet (PR)
Mamborê (PR)
Mandaguari (PR)
Mandaguaçu (PR)
Manduri (SP)
Mangueirinha (PR)
Manoel Ribas (PR)
Maracaí (SP)
Marapoama (SP)
Marcelino Ramos (RS)
Marema (SC)
Marialva (PR)
Mariana (MG)
Mariano Moro (RS)
Maricá (RJ)
Marilândia do Sul (PR)
Marinópolis (SP)
Mariápolis (SP)
Mariópolis (PR)
Marmeleiro (PR)
Marques de Souza (RS)
Martinho Campos (MG)
Martinópolis (SP)
Mato Castelhano (RS)
Mato Leitão (RS)
Matutina (MG)
Matão (SP)
Mauá da Serra (PR)
Maximiliano de Almeida (RS)
Maçambará (RS)
Medianeira (PR)
Mendonça (SP)
Meridiano (SP)
Miguelópolis (SP)
Mineiros do Tietê (SP)
Miraguaí (RS)
Mirante do Paranapanema (SP)
Mirassol (SP)
Mirassolândia (SP)
Mococa (SP)
Modelo (SC)
Moeda (MG)
Mogi Mirim (SP)
Mombuca (SP)
Mondaí (SC)
Montauri (RS)
Monte Alegre do Sul (SP)
Monte Alto (SP)
Monte Aprazível (SP)
Monte Azul Paulista (SP)
Monte Mor (SP)
Monte Sião (MG)
Monções (SP)
Morada Nova de Minas (MG)
Mormaço (RS)
Morro Agudo (SP)
Morungaba (SP)
Motuca (SP)
Muitos Capões (RS)
Muliterno (RS)
Munhoz de Melo (PR)
Murutinga do Sul (SP)
Muzambinho (MG)
Muçum (RS)
Nantes (SP)
Narandiba (SP)
Neves Paulista (SP)
Nhandeara (SP)
Nicolau Vergueiro (RS)
Nipoã (SP)
Niterói (RJ)
Nossa Senhora das Graças (PR)
Nova Aliança (SP)
Nova Aliança do Ivaí (PR)
Nova Alvorada (RS)
Nova Araçá (RS)
Nova Bassano (RS)
Nova Boa Vista (RS)
Nova Bréscia (RS)
Nova Canaã Paulista (SP)
Nova Candelária (RS)
Nova Castilho (SP)
Nova Erechim (SC)
Nova Esperança (PR)
Nova Esperança do Sudoeste (PR)
Nova Europa (SP)
Nova Granada (SP)
Nova Itaberaba (SC)
Nova Mutum (MT)
Nova Odessa (SP)
Nova Palma (RS)
Nova Ponte (MG)
Nova Pádua (RS)
Nova Ramada (RS)
Nova Roma do Sul (RS)
Nova Serrana (MG)
Nova União (MG)
Novais (SP)
Novo Cabrais (RS)
Novo Horizonte (SC)
Novo Horizonte (SP)
Novo Xingu (RS)
Nuporanga (SP)
Não-Me-Toque (RS)
Ocauçu (SP)
Olímpia (SP)
Onda Verde (SP)
Oriente (SP)
Orlândia (SP)
Ortigueira (PR)
Oscar Bressane (SP)
Osvaldo Cruz (SP)
Otacílio Costa (SC)
Ourizona (PR)
Ouro (SC)
Ouro Branco (MG)
Ouro Preto (MG)
Paial (SC)
Paim Filho (RS)
Pains (MG)
Paiçandu (PR)
Palma Sola (SC)
Palmares Paulista (SP)
Palmas (PR)
Palmeira (PR)
Palmeira (SC)
Palmeira d'Oeste (SP)
Palmital (SP)
Palmitinho (RS)
Palmitos (SC)
Panambi (RS)
Paraguaçu (MG)
Paraguaçu Paulista (SP)
Paranapanema (SP)
Parapuã (SP)
Paraí (RS)
Paraíso (SC)
Paraíso (SP)
Paraíso do Norte (PR)
Pardinho (SP)
Parisi (SP)
Patrocínio Paulista (SP)
Paula Freitas (PR)
Paulistânia (SP)
Paulo Bento (RS)
Paulo Frontin (PR)
Paulínia (SP)
Peabiru (PR)
Pederneiras (SP)
Pedra Bela (SP)
Pedranópolis (SP)
Pedregulho (SP)
Pedreira (SP)
Pedrinhas Paulista (SP)
Pejuçara (RS)
Penápolis (SP)
Pequi (MG)
Perdigão (MG)
Perdizes (MG)
Perdões (MG)
Pereiras (SP)
Peritiba (SC)
Piacatu (SP)
Pindorama (SP)
Pinhal (RS)
Pinhal Grande (RS)
Pinhalzinho (SC)
Pinhalzinho (SP)
Pinheiro Preto (SC)
Piquerobi (SP)
Pirajuba (MG)
Pirajuí (SP)
Pirangi (SP)
Pirapozinho (SP)
Pirassununga (SP)
Piratininga (SP)
Piratuba (SC)
Pitangueiras (PR)
Pitangueiras (SP)
Pitangui (MG)
Planalto (SP)
Planalto Alegre (SC)
Planura (MG)
Platina (SP)
Poloni (SP)
Pompéia (SP)
Pongaí (SP)
Pontal (SP)
Ponte Preta (RS)
Ponte Serrada (SC)
Pontes Gestal (SP)
Pontão (RS)
Porangaba (SP)
Porecatu (PR)
Porto Amazonas (PR)
Porto Barreiro (PR)
Porto Feliz (SP)
Porto Ferreira (SP)
Porto União (SC)
Potirendaba (SP)
Pouso Novo (RS)
Pouso Redondo (SC)
Pracinha (SP)
Pradópolis (SP)
Pratânia (SP)
Presidente Alves (SP)
Presidente Bernardes (SP)
Presidente Castello Branco (SC)
Presidente Castelo Branco (PR)
Presidente Getúlio (SC)
Primeiro de Maio (PR)
Princesa (SC)
Promissão (SP)
Protásio Alves (RS)
Quadra (SP)
Quarto Centenário (PR)
Quatiguá (PR)
Quatro Irmãos (RS)
Quatro Pontes (PR)
