"Municípios, cluster, categoria, classe ABC e UF - BR classe A",,,,,,
Tabela em formato longo: cada linha corresponde a um município classificado no universo analisado.,,,,,,
,,,,,,
Cluster,Código do município,Município,UF,Categoria,Classe ABC,Domicílios CNEFE
3,5219753,Santo Antônio do Descoberto (GO),GO,demais municipios,A,35171
3,3103504,Araguari (MG),MG,demais municipios,A,67993
3,3108602,Brasília de Minas (MG),MG,demais municipios,A,20667
3,3119302,Coromandel (MG),MG,demais municipios,A,20087
3,3136306,João Pinheiro (MG),MG,demais municipios,A,28265
3,3147006,Paracatu (MG),MG,demais municipios,A,49005
3,5005400,Maracaju (MS),MS,demais municipios,A,21603
3,5007901,Sidrolândia (MS),MS,demais municipios,A,29305
3,5102637,Campo Novo do Parecis (MT),MT,demais municipios,A,21199
3,5102678,Campo Verde (MT),MT,demais municipios,A,22730
3,5105259,Lucas do Rio Verde (MT),MT,demais municipios,A,35002
3,5106224,Nova Mutum (MT),MT,demais municipios,A,25371
3,1502152,Canaã dos Carajás (PA),PA,demais municipios,A,35460
3,1502707,Conceição do Araguaia (PA),PA,demais municipios,A,27479
3,1503903,Juruti (PA),PA,demais municipios,A,22120
3,1507300,São Félix do Xingu (PA),PA,demais municipios,A,37821
3,4115804,Medianeira (PR),PR,demais municipios,A,26722
3,1100130,Machadinho D'Oeste (RO),RO,demais municipios,A,23282
3,1100155,Ouro Preto do Oeste (RO),RO,demais municipios,A,21939
3,1100189,Pimenta Bueno (RO),RO,demais municipios,A,21088
3,1100288,Rolim de Moura (RO),RO,demais municipios,A,32308
3,3541307,Presidente Epitácio (SP),SP,demais municipios,A,23632
4,2706307,Palmeira dos Índios (AL),AL,capital de imediata,A,38551
